price,accommodates,bedrooms,beds,bathrooms,guests_included,reviews_per_month,number_of_reviews,host_listings_count,longitude,latitude
139.0,4,1.0,1.0,1.0,1,0.19,3,36.0,-9178934.495589368,5300382.1446363395
181.0,4,1.0,2.0,1.0,1,0.09,1,34.0,-9178887.576147625,5300640.754921792
99.0,2,1.0,1.0,1.0,1,7.79,191,1.0,-9178966.288259719,5300621.931807364
175.0,2,1.0,1.0,1.0,2,1.42,5,1.0,-9179077.225767229,5300503.364044264
127.0,4,1.0,2.0,1.0,1,0.66,13,34.0,-9178754.795538716,5300346.184723286
150.0,4,1.0,2.0,1.0,1,0.44,2,36.0,-9178130.800539311,5300570.368876998
143.0,6,2.0,3.0,2.0,1,0.83,21,169.0,-9177949.136764178,5300355.560950807
399.0,5,2.0,2.0,2.0,2,0.37,2,502.0,-9178033.593023568,5300392.081157148
193.0,6,2.0,3.0,1.0,1,0.36,5,36.0,-9178679.45878751,5300601.109101817
110.0,2,0.0,1.0,1.0,0,2.76,31,1.0,-9178394.466514304,5300506.461828248
135.0,6,2.0,3.0,2.0,1,0.92,24,169.0,-9178012.90442978,5300325.175122881
165.0,4,1.0,1.0,1.0,1,0.26,12,34.0,-9178840.907864964,5300498.774770777
139.0,2,1.0,1.0,1.0,3,0.86,1,48.0,-9178905.47955512,5300662.410430913
189.0,4,1.0,2.0,1.0,1,1.28,7,1.0,-9177503.654104521,5300761.507041505
140.0,2,0.0,1.0,1.0,1,0.63,14,1.0,-9178961.801614717,5300483.188625252
129.0,2,0.0,1.0,1.0,2,4.0,12,2.0,-9178389.129669407,5300658.478000291
150.0,3,1.0,2.0,1.0,1,1.0,1,1.0,-9179469.155673401,5300721.95398004
245.0,6,2.0,3.0,2.0,1,1.92,16,169.0,-9178246.684072187,5300459.848904628
175.0,3,1.0,1.0,1.0,1,0.49,9,1.0,-9178724.863431087,5300439.831027981
127.0,6,2.0,3.0,2.0,1,0.82,3,169.0,-9178909.851077469,5300311.349579946
127.0,4,1.0,2.0,1.0,1,0.48,15,34.0,-9178816.258546092,5300616.717427495
122.0,6,2.0,3.0,2.0,1,1.1,3,169.0,-9178930.377406366,5300273.635792098
175.0,6,2.0,3.0,1.0,6,0.46,29,34.0,-9178849.103960302,5300545.912370375
99.0,4,0.0,3.0,1.0,2,9.08,36,6.0,-9178227.242652217,5300578.169025078
187.0,4,1.0,2.0,1.0,1,1.06,6,34.0,-9178867.008000866,5300343.823421389
150.0,3,1.0,1.0,1.0,2,2.16,12,4.0,-9177723.304835998,5300497.551510013
100.0,2,1.0,1.0,1.0,1,0.81,4,3.0,-9178532.0778432,5300617.819684687
171.0,6,2.0,3.0,2.0,1,0.74,6,169.0,-9177960.346105123,5300423.324116775
181.0,6,2.0,3.0,2.0,1,1.05,9,169.0,-9178045.654417686,5300534.0499494765
149.0,2,1.0,1.0,1.0,1,3.31,18,4.0,-9178754.499169564,5300550.561136078
270.0,4,1.0,2.0,1.0,1,0.2,1,10.0,-9178684.435314955,5300448.953759505
195.0,6,2.0,3.0,2.0,1,0.47,10,34.0,-9178899.079635864,5300354.796817784
149.0,4,1.0,2.0,1.0,1,0.75,37,4.0,-9178700.089969462,5300621.4349649325
150.0,2,1.0,1.0,1.0,1,0.42,2,2.0,-9179412.097924864,5300762.613933429
230.0,6,2.0,3.0,2.0,1,1.25,10,36.0,-9178782.456214733,5300361.232866774
165.0,6,2.0,3.0,2.0,1,0.54,5,169.0,-9178251.23388366,5300440.412049381
335.0,8,3.0,5.0,2.0,1,0.28,3,36.0,-9178672.343881743,5300839.567675438
75.0,2,1.0,1.0,1.0,1,0.27,5,2.0,-9178698.76454196,5300611.204853664
107.0,4,1.0,2.0,1.0,1,0.33,22,34.0,-9178533.55669059,5300412.306652997
167.0,6,2.0,3.0,2.0,1,1.11,22,169.0,-9178028.881911756,5300339.346927979
120.0,4,0.0,2.0,1.0,1,0.24,1,36.0,-9178700.171113536,5300428.731203121
425.0,8,3.0,5.0,2.0,1,0.82,2,36.0,-9178099.068096977,5300575.702566587
139.0,3,1.0,1.0,1.0,2,1.9,5,48.0,-9178804.02595313,5300656.705692705
149.0,3,1.0,1.0,1.0,2,4.34,48,48.0,-9178636.956270222,5300283.336421943
130.0,3,1.0,2.0,1.5,2,0.98,12,1.0,-9178685.364553727,5300870.203382232
115.0,3,1.0,1.0,1.0,2,1.0,1,12.0,-9178823.355512591,5300815.291884746
159.0,2,1.0,1.0,1.0,2,0.58,28,18.0,-9179057.501624538,5300675.920114541
120.0,4,0.0,2.0,1.0,1,0.7,2,36.0,-9178791.28863202,5300373.977607383
100.0,4,0.0,2.0,1.0,2,5.98,123,3.0,-9178895.775034782,5300333.275069525
99.0,4,1.0,2.0,1.0,1,1.77,11,9.0,-9178838.682519797,5300615.961822503
169.0,5,2.0,2.0,1.5,2,2.93,16,2.0,-9178248.71010996,5300490.410596212
170.0,3,1.0,1.0,1.0,2,4.05,27,4.0,-9177742.113531912,5300538.8008347135
115.0,2,0.0,2.0,1.0,2,1.67,44,1.0,-9178838.207198609,5300109.584574039
112.0,7,3.0,3.0,2.0,1,2.0,2,169.0,-9179143.412440674,5300647.028383406
120.0,2,1.0,1.0,1.0,1,0.7,1,1.0,-9178764.200435217,5300135.6546972515
239.0,6,2.0,4.0,2.0,1,0.19,1,36.0,-9178016.856427306,5300435.4592264565
135.0,2,0.0,1.0,1.0,2,4.74,21,2.0,-9178507.804298038,5300246.804474957
125.0,4,0.0,2.0,1.0,2,5.33,67,5.0,-9178772.016661054,5300525.578000278
150.0,2,0.0,1.0,1.0,1,4.11,17,1.0,-9178690.493500602,5300784.230591956
197.0,6,2.0,3.0,2.0,1,0.18,5,34.0,-9178744.52383941,5300396.807193971
106.0,3,1.0,1.0,1.0,3,3.42,23,1.0,-9178696.477242503,5300047.186979053
150.0,2,1.0,1.0,1.0,1,2.82,95,1.0,-9178782.418765396,5300275.578497695
149.0,3,1.0,1.0,1.0,2,4.19,95,48.0,-9178261.422302246,5300102.28799336
115.0,3,1.0,2.0,1.0,2,3.57,37,5.0,-9179082.089970656,5300741.031411948
175.0,6,2.0,3.0,1.0,1,2.01,24,5.0,-9178838.376893079,5300550.113151671
175.0,6,2.0,3.0,2.0,1,0.53,26,34.0,-9178734.97099639,5300511.4876831705
124.0,3,1.0,1.0,1.0,2,1.26,35,48.0,-9177914.483268157,5300437.151952789
229.0,5,2.0,4.0,1.0,1,0.16,1,19.0,-9178585.281911077,5300307.989013835
125.0,2,1.0,1.0,1.0,1,2.18,12,2.0,-9178762.852693036,5300832.196613607
40.0,1,1.0,1.0,1.0,1,2.0,2,1.0,-9179000.672414053,5300639.80946298
183.0,6,2.0,2.0,1.0,1,2.92,7,1.0,-9178872.855576258,5300306.723003104
169.0,2,1.0,1.0,1.0,2,1.92,15,1.0,-9178802.665591871,5300610.550178428
155.0,5,1.0,3.0,1.0,1,2.15,23,5.0,-9178850.913238475,5300513.722077264
75.0,2,0.0,1.0,1.0,0,5.04,65,3.0,-9178244.322648821,5300429.067926531
89.0,4,0.0,2.0,1.0,2,6.09,168,1.0,-9178622.641185148,5300221.958141275
35.0,4,1.0,2.0,1.0,1,2.0,2,1.0,-9178775.697214495,5300805.666980709
115.0,3,1.0,1.0,1.0,2,2.79,12,1.0,-9178626.336782146,5300626.846283834
115.0,2,0.0,1.0,1.0,2,7.19,115,1.0,-9178835.631891094,5300710.87704021
165.0,3,1.0,2.0,1.0,2,2.31,4,5.0,-9178288.557167517,5300111.300845549
115.0,3,1.0,1.0,1.0,1,5.41,22,12.0,-9178742.837771332,5300421.106220945
105.0,6,1.0,3.0,1.0,2,4.29,25,5.0,-9178691.10886409,5300561.64897946
145.0,2,0.0,1.0,1.0,2,5.84,45,2.0,-9178482.805717368,5300198.593615796
250.0,6,2.0,2.0,2.0,4,3.45,68,1.0,-9178861.001161356,5300567.252692306
139.0,2,1.0,1.0,1.0,2,1.0,1,48.0,-9178899.111093659,5300806.366214997
82.0,4,1.0,2.0,1.0,1,1.53,11,9.0,-9178366.41717294,5300518.713441547
147.0,6,2.0,3.0,1.0,1,1.14,70,34.0,-9178571.039850459,5300411.624623936
187.0,4,1.0,2.0,1.0,1,0.12,6,34.0,-9178876.515382024,5300483.135260148
130.0,2,1.0,1.0,1.0,1,1.0,1,1.0,-9178324.069495417,5300242.90298088
100.0,4,1.0,1.0,1.0,2,0.41,2,1.0,-9178765.145013077,5300074.852138007
95.0,2,1.0,1.0,1.0,2,0.14,1,1.0,-9179048.742706712,5300521.667216762
68.0,1,1.0,1.0,1.0,1,4.91,9,1.0,-9178661.029650444,5300774.4714469705
150.0,2,0.0,1.0,1.0,1,0.39,1,1.0,-9179247.924068352,5300724.848147808
165.0,4,1.0,1.0,1.0,3,0.92,38,1.0,-9178831.726259436,5300332.940025941
117.0,3,1.0,2.0,1.0,1,0.34,2,1.0,-9178615.761065396,5300259.46680071
168.0,2,0.0,1.0,1.0,2,8.67,37,2.0,-9178320.749818623,5300351.187033728
79.0,2,0.0,1.0,1.0,2,1.33,2,1.0,-9178449.820430506,5300561.947241688
89.0,2,1.0,1.0,1.5,1,10.12,466,3.0,-9177229.837542217,5298722.495004502
80.0,2,1.0,1.0,1.0,1,3.5,14,2.0,-9177046.82105714,5298979.634941704
120.0,2,1.0,1.0,1.0,1,2.31,53,2.0,-9176688.156618264,5298586.8127675
40.0,1,1.0,1.0,2.0,1,8.05,66,2.0,-9177317.072774557,5298748.352716914
40.0,1,1.0,1.0,2.0,1,3.7,19,2.0,-9177322.74055781,5298755.516484522
89.0,2,1.0,1.0,1.5,1,8.98,474,3.0,-9177118.158600034,5298729.668926541
79.0,2,1.0,1.0,1.0,1,1.0,1,1.0,-9177048.31457315,5298740.241688499
69.0,4,2.0,2.0,2.0,1,4.67,84,15.0,-9177138.769505138,5298997.416564978
69.0,2,1.0,1.0,1.0,1,8.94,161,15.0,-9177128.919737227,5298899.294470961
74.0,2,1.0,1.0,1.0,1,6.53,22,1.0,-9177160.227425968,5298765.053729401
250.0,5,2.0,2.0,1.0,1,0.74,3,1.0,-9177077.857357156,5298792.01836049
250.0,4,2.0,2.0,2.0,4,0.89,24,2.0,-9177086.887801263,5298999.350445212
99.0,2,0.0,1.0,1.0,1,5.26,30,2.0,-9177334.30481604,5298750.616271438
130.0,3,1.0,1.0,1.0,1,0.45,1,1.0,-9177223.73396116,5298961.7408019025
120.0,6,2.0,2.0,1.0,4,10.0,30,2.0,-9177551.271632724,5299436.402381008
190.0,4,1.0,2.0,1.0,1,0.18,4,3.0,-9178175.782191843,5299666.176937911
280.0,5,2.0,2.0,1.0,4,1.84,10,48.0,-9177961.433014423,5299124.623200967
99.0,4,1.0,2.0,1.0,1,2.73,16,9.0,-9178152.44627683,5299647.685067808
99.0,4,1.0,1.0,1.0,2,5.79,265,2.0,-9177566.279625218,5299641.850844936
159.0,3,1.0,2.0,1.0,1,4.44,57,1.0,-9177918.551434418,5299912.188611994
150.0,6,1.0,2.0,1.0,1,1.0,1,1.0,-9178130.56823933,5299679.471824238
139.0,6,2.0,3.0,2.0,1,0.36,10,169.0,-9178177.610364825,5299602.261575858
180.0,3,1.0,1.0,1.0,2,3.08,51,48.0,-9178040.240911683,5299581.200977301
151.0,5,1.0,3.0,1.0,2,3.7,19,8.0,-9177530.469291497,5300129.891610366
219.0,3,1.0,1.0,1.0,2,0.39,1,48.0,-9177635.077125235,5300402.750219189
100.0,4,1.0,1.0,1.0,1,0.6,1,1.0,-9177781.023648044,5300273.977502168
175.0,4,2.0,3.0,1.0,1,1.15,17,9.0,-9177499.620519111,5300266.273264063
115.0,2,1.0,1.0,1.0,2,2.65,47,1.0,-9178061.494468262,5300009.61272717
100.0,2,1.0,1.0,1.0,2,4.85,33,4.0,-9177808.794306494,5299926.923160332
110.0,4,1.0,1.0,1.0,2,1.14,5,1.0,-9177910.139643937,5300048.736674848
110.0,4,1.0,1.0,1.0,2,2.68,11,5.0,-9177677.127374459,5300241.966242627
199.0,3,1.0,1.0,1.0,2,1.74,9,48.0,-9177973.73086423,5299186.319660215
170.0,2,0.0,1.0,1.0,1,1.96,13,1.0,-9177435.805586893,5299601.770646119
135.0,3,1.0,1.0,1.0,1,2.27,5,4.0,-9177670.220076635,5300407.894535211
300.0,5,2.0,2.0,2.0,4,1.0,1,48.0,-9177657.542812692,5300218.86281043
219.0,3,1.0,1.0,1.0,2,1.02,2,48.0,-9177536.381377056,5300421.0813584905
300.0,3,1.0,1.0,1.5,0,0.31,1,2.0,-9177669.348657388,5300428.81913994
156.0,5,2.0,2.0,2.0,1,2.02,7,169.0,-9177657.974394374,5300335.458491577
147.0,6,2.0,3.0,2.0,1,0.95,23,169.0,-9178016.873692026,5299473.983477022
135.0,6,2.0,3.0,2.0,1,0.63,17,169.0,-9177989.553313304,5299612.084367895
128.0,6,2.0,3.0,2.0,1,0.53,15,169.0,-9178095.072564747,5299500.140043787
104.0,4,1.0,2.0,1.0,1,0.41,10,169.0,-9178130.822621087,5299450.610927825
114.0,6,2.0,3.0,2.0,1,0.21,6,169.0,-9178116.630761568,5299500.202932222
150.0,2,1.0,1.0,1.0,1,3.22,13,2.0,-9178158.644862954,5299665.170059674
250.0,6,1.0,3.0,2.0,1,0.05,2,84.0,-9177581.230911398,5300294.228324856
40.0,2,1.0,2.0,1.0,1,4.36,34,1.0,-9177949.368311208,5299639.046717549
126.0,4,1.0,2.0,1.0,1,0.11,3,169.0,-9178169.265337173,5299651.387135588
365.0,4,1.0,1.0,1.0,1,1.9,9,1.0,-9177999.372943709,5299569.3426207
99.0,4,1.0,1.0,1.0,2,5.68,319,2.0,-9177511.353258144,5299492.378464438
350.0,5,2.0,2.0,2.0,2,2.38,38,48.0,-9178145.797493147,5300042.689839531
143.0,6,2.0,3.0,2.0,1,0.48,11,169.0,-9178063.473693829,5299588.906942605
110.0,4,1.0,2.0,1.0,2,4.95,18,5.0,-9177698.777610289,5300228.768787883
175.0,4,1.0,1.0,1.0,2,1.07,22,1.0,-9178213.98378969,5299650.750162165
143.0,5,2.0,2.0,2.0,1,1.1,4,169.0,-9177643.384497356,5300176.561357056
121.0,2,0.0,1.0,1.0,1,0.16,1,163.0,-9177631.75755171,5300284.864338265
150.0,3,1.0,1.0,1.0,1,4.0,4,1.0,-9177558.027392043,5300382.118446911
149.0,3,1.0,1.0,1.0,2,2.64,8,3.0,-9177877.15839856,5299908.855563496
168.0,4,1.0,3.0,1.0,2,0.67,2,2.0,-9177830.164929673,5299652.191633126
245.0,6,2.0,4.0,2.0,1,0.31,3,36.0,-9178037.301389104,5299435.348656796
129.0,2,0.0,1.0,1.0,1,3.79,32,1.0,-9177632.202301182,5300252.369127485
245.0,6,2.0,4.0,2.0,1,0.81,8,36.0,-9178031.671432821,5299514.39747672
89.0,3,1.0,2.0,1.0,2,1.06,3,5.0,-9177571.161153518,5300228.898571782
175.0,4,1.0,2.0,1.0,2,0.94,37,4.0,-9177502.7606331,5300293.116750734
144.0,5,1.0,3.0,1.0,1,0.28,5,10.0,-9177983.251748225,5299225.601008632
188.0,4,1.0,3.0,1.0,2,7.79,20,1.0,-9177809.496014124,5299516.276437772
179.0,3,1.0,1.0,1.0,2,2.93,48,48.0,-9177649.667258743,5300426.754487702
129.0,5,2.0,2.0,2.0,1,0.26,1,1.0,-9178099.302510101,5299442.789464044
170.0,4,1.0,2.0,1.0,1,0.04,1,163.0,-9177674.803425163,5300363.970987895
276.0,4,1.0,2.0,1.0,4,1.73,11,1.0,-9177779.170717325,5300295.694954482
135.0,4,1.0,2.0,1.0,2,3.77,74,3.0,-9177859.618530467,5299870.937415968
150.0,2,0.0,1.0,1.0,2,4.16,29,2.0,-9178238.713499885,5299533.5624020025
140.0,3,1.0,2.0,1.0,1,1.14,3,1.0,-9177770.299946133,5300062.978642769
121.0,2,0.0,1.0,1.0,1,0.1,2,163.0,-9177594.497389367,5300369.966721079
147.0,6,2.0,3.0,2.0,1,0.86,24,169.0,-9178156.688733544,5299509.133414814
149.0,4,2.0,2.0,1.0,4,4.71,19,1.0,-9177590.041827383,5300159.690755724
300.0,5,2.0,2.0,2.0,4,2.07,4,48.0,-9177675.960352475,5300183.030657902
115.0,4,1.0,2.0,1.0,2,2.27,5,5.0,-9177582.403324127,5300356.4710813025
290.0,4,2.0,2.0,2.0,1,0.37,2,1.0,-9178049.810876321,5299784.072743683
129.0,4,1.0,1.0,1.0,2,4.32,18,2.0,-9178133.808034549,5299638.602199818
175.0,3,1.0,2.0,1.0,0,6.68,114,1.0,-9178099.949156191,5299987.4274221
220.0,2,1.0,1.0,1.0,2,3.03,71,48.0,-9177512.053590894,5300211.052963842
90.0,2,1.0,1.0,1.0,2,3.37,88,2.0,-9177738.87673574,5299610.1882301085
120.0,2,1.0,1.0,1.0,1,0.71,3,1.0,-9178128.613224206,5299661.631455572
325.0,4,2.0,2.0,2.0,4,2.45,19,1.0,-9178050.312667279,5299946.033508539
127.0,6,2.0,3.0,2.0,1,0.27,6,169.0,-9178136.629214028,5299657.089943658
168.0,4,2.0,2.0,2.0,1,5.27,29,2.0,-9178090.719434913,5299478.488726979
117.0,3,1.0,2.0,1.0,2,3.89,7,1.0,-9178142.27807577,5299603.117444895
85.0,2,0.0,1.0,1.0,1,6.47,102,2.0,-9177444.641553123,5299412.052039395
122.0,3,0.0,1.0,1.0,2,8.17,64,3.0,-9177976.246146223,5299999.01539751
142.0,6,2.0,3.0,2.0,1,0.76,18,169.0,-9178019.62401673,5299651.379208247
237.0,3,1.0,1.0,1.5,2,2.87,30,48.0,-9178193.15261155,5300091.732290917
99.0,4,1.0,2.0,1.0,1,0.78,9,9.0,-9178243.82355592,5299598.078284179
110.0,4,1.0,2.0,1.0,2,4.17,16,5.0,-9177646.527328765,5300219.645789412
225.0,7,2.0,5.0,2.0,4,2.95,18,2.0,-9177497.807245107,5300286.1855468815
99.0,4,1.0,1.0,1.0,2,4.92,106,5.0,-9178107.73008473,5300152.544166398
65.0,6,1.0,3.0,1.0,1,2.42,108,1.0,-9178023.183193542,5299742.131522296
275.0,2,0.0,1.0,1.0,0,0.43,11,1.0,-9178112.275800345,5299676.004754331
183.0,3,1.0,1.0,1.0,2,2.73,46,48.0,-9178014.365049163,5299128.371839017
110.0,4,1.0,2.0,1.0,2,2.83,10,5.0,-9177689.928017639,5300175.290538673
156.0,3,1.0,1.0,1.0,2,2.83,18,48.0,-9178250.429467132,5299599.796558437
169.0,3,1.0,1.0,1.0,1,3.4,107,7.0,-9177560.993609387,5299463.412743222
150.0,2,1.0,1.0,1.0,1,1.86,14,1.0,-9177342.839394482,5300056.716493896
125.0,2,1.0,1.0,1.0,1,3.79,12,1.0,-9177152.41591083,5300093.747451509
175.0,2,1.0,1.0,1.0,2,0.26,1,1.0,-9177176.252977818,5300196.490697938
155.0,2,0.0,1.0,1.0,1,0.8,15,8.0,-9176944.584915154,5300302.513245181
151.0,6,1.0,4.0,1.0,3,3.58,54,8.0,-9177379.326259643,5300052.668285677
175.0,6,2.0,4.0,2.0,1,2.88,27,9.0,-9177380.193789521,5300298.77751756
196.0,6,2.0,2.0,2.0,1,0.92,40,8.0,-9176939.82750524,5300283.947934049
175.0,5,2.0,3.0,1.0,1,0.39,14,34.0,-9177485.743228484,5300151.738055597
90.0,4,1.0,1.0,1.0,3,1.27,11,2.0,-9177306.801954119,5299819.630760488
105.0,2,1.0,1.0,1.0,2,2.73,6,3.0,-9177388.773880392,5299739.923376594
95.0,2,1.0,1.0,1.0,2,3.41,62,1.0,-9177503.934313975,5300066.70553039
139.0,3,1.0,1.0,1.0,2,1.93,15,48.0,-9177349.440997506,5299761.334173732
115.0,2,0.0,1.0,1.0,1,0.5,9,9.0,-9177407.04836485,5300238.335909801
185.0,4,1.0,1.0,1.0,2,0.37,4,4.0,-9177493.932138328,5300092.993082054
175.0,6,2.0,4.0,1.0,1,1.15,18,9.0,-9177362.827143598,5300097.5680666305
75.0,2,0.0,1.0,1.0,1,7.63,43,1.0,-9177462.300892232,5299893.809676992
70.0,2,1.0,1.0,1.0,1,2.95,18,1.0,-9177359.725743858,5299772.538837447
79.0,2,1.0,1.0,1.0,0,5.29,139,1.0,-9177269.960744591,5300258.9545936845
100.0,2,0.0,1.0,1.0,1,2.17,37,1.0,-9177178.531055083,5300390.259344244
155.0,4,1.0,1.0,1.0,1,0.42,18,8.0,-9176850.85578049,5300354.2524552345
87.0,2,1.0,1.0,1.0,2,6.7,71,1.0,-9177089.467471708,5300045.382375497
165.0,3,1.0,1.0,1.0,2,3.72,18,1.0,-9177093.602685856,5299602.636929063
100.0,2,1.0,1.0,1.5,2,2.31,6,1.0,-9177035.572503647,5300298.545673425
78.0,2,1.0,1.0,1.0,1,3.31,14,3.0,-9177349.260303043,5300270.971201224
150.0,2,0.0,1.0,1.0,1,0.21,1,1.0,-9176938.98697205,5300352.057642083
99.0,2,1.0,1.0,1.0,1,3.11,240,2.0,-9177354.283664573,5299723.67118713
80.0,2,1.0,1.0,1.0,0,2.25,13,1.0,-9177187.840312727,5299960.296694423
169.0,4,2.0,3.0,1.0,2,2.0,2,4.0,-9177474.42001983,5300217.576300092
129.0,3,1.0,2.0,1.0,2,4.98,154,3.0,-9177459.518492164,5300218.631372988
80.0,3,1.0,1.0,1.0,2,1.84,55,1.0,-9177175.202726956,5300382.539129725
77.0,4,1.0,1.0,1.0,4,0.22,6,1.0,-9176957.624565348,5300329.573754285
99.0,3,0.0,1.0,1.0,0,7.94,9,7.0,-9176804.91915356,5300141.082933797
119.0,2,1.0,1.0,1.0,2,2.2,8,3.0,-9177246.839950165,5299526.368880952
129.0,3,0.0,1.0,1.0,0,6.33,31,7.0,-9177344.028285973,5300135.994681859
145.0,3,1.0,1.0,1.0,1,3.85,10,1.0,-9177283.275610447,5299573.536112687
99.0,2,1.0,1.0,1.0,1,6.16,46,1.0,-9177141.614567522,5299581.966851433
230.0,4,1.0,2.0,1.0,1,0.27,2,34.0,-9177392.22925047,5300146.955717208
109.0,3,1.0,1.0,1.0,2,0.65,1,48.0,-9177065.042501241,5300043.754616417
85.0,2,1.0,1.0,1.0,1,2.44,16,2.0,-9177013.822133332,5299769.180018127
120.0,2,1.0,1.0,1.0,1,0.19,1,1.0,-9176938.673626589,5300129.647619764
150.0,4,1.0,2.0,1.0,2,0.3,1,1.0,-9177258.579167925,5299699.653420956
115.0,3,0.0,1.0,1.0,2,8.95,71,7.0,-9177190.095440581,5300375.980550473
130.0,4,1.0,1.0,1.0,2,0.67,3,2.0,-9177350.523206752,5299880.383905457
129.0,4,1.0,1.0,1.0,2,0.94,3,4.0,-9177422.972105132,5300200.588619986
129.0,2,1.0,1.0,1.0,2,3.33,55,48.0,-9177284.491193082,5299710.404467635
195.0,6,1.0,4.0,2.0,1,0.71,14,9.0,-9177480.814153142,5300136.67388547
500.0,4,2.0,2.0,2.0,1,0.2,1,2.0,-9176490.834580675,5300123.691230145
195.0,5,2.0,3.0,2.0,1,4.21,84,2.0,-9177474.010377483,5300158.868499049
100.0,3,0.0,1.0,1.0,1,2.3,45,1.0,-9177316.683531735,5299717.134336729
110.0,2,1.0,1.0,1.0,2,3.31,16,3.0,-9177372.388964718,5299589.835085992
121.0,4,0.0,2.0,1.0,2,4.64,66,8.0,-9177340.280934686,5300152.9453034615
139.0,2,1.0,1.0,1.0,1,0.35,11,8.0,-9176796.624337917,5300340.22739098
120.0,4,1.0,2.0,1.0,2,2.84,26,1.0,-9177085.92451329,5300294.566248606
110.0,2,1.0,1.0,1.0,2,3.25,53,1.0,-9177530.232268363,5300106.66809236
69.0,2,0.0,1.0,1.0,1,1.88,25,1.0,-9176968.840773262,5300304.304583492
150.0,4,1.0,2.0,1.0,2,2.4,65,2.0,-9177506.090365026,5300122.801654545
215.0,6,2.0,4.0,1.5,1,1.84,12,9.0,-9177452.896020377,5300219.97668831
103.0,3,0.0,1.0,1.0,2,6.0,7,1.0,-9177042.330174595,5300237.731738875
175.0,6,2.0,3.0,1.0,4,1.6,75,2.0,-9177382.97163037,5300110.077906457
139.0,3,1.0,1.0,1.0,2,3.68,68,48.0,-9176927.510054547,5299842.236492043
66.0,2,1.0,1.0,1.0,1,4.02,11,3.0,-9176830.253993468,5299817.11578953
85.0,2,1.0,2.0,1.0,2,3.13,7,1.0,-9176979.807552468,5300221.177264696
100.0,2,1.0,1.0,1.0,1,1.82,49,1.0,-9177359.184812365,5300056.815111559
174.0,4,2.0,3.0,1.0,1,0.66,14,8.0,-9176866.558927141,5300309.634855656
200.0,5,2.0,2.0,2.0,4,1.2,2,48.0,-9176931.361766247,5299858.955651028
120.0,3,1.0,1.0,1.0,0,7.61,36,7.0,-9176774.81110578,5300351.577667232
90.0,4,2.0,2.0,2.0,4,0.81,1,1.0,-9177369.575492635,5300088.805258374
78.0,2,1.0,1.0,1.0,1,2.86,12,3.0,-9177350.03063314,5300116.926860477
99.0,3,0.0,1.0,1.0,1,3.69,8,1.0,-9177483.761400184,5300198.902902291
174.0,4,1.0,2.0,1.0,1,0.74,13,8.0,-9176795.189775048,5300259.060568014
110.0,2,1.0,1.0,1.0,1,0.71,3,2.0,-9177055.321878957,5300151.818653309
190.0,4,2.0,2.0,1.0,4,2.77,39,48.0,-9177280.420901237,5299593.400452584
100.0,4,0.0,1.0,1.0,2,1.57,6,1.0,-9177448.586338144,5299758.424329875
151.0,5,1.0,3.0,1.0,2,3.04,39,8.0,-9177439.58229101,5300234.299790981
175.0,4,1.0,1.0,1.0,2,0.72,21,4.0,-9177391.995918445,5300266.412555809
250.0,7,2.0,3.0,2.0,4,2.26,8,3.0,-9176788.703733403,5299927.76908789
140.0,4,1.0,2.0,1.0,1,0.99,3,9.0,-9177402.65712775,5300121.220424196
140.0,4,1.0,2.0,1.0,1,0.49,8,9.0,-9177356.385917023,5300105.199432733
75.0,2,1.0,2.0,1.0,2,3.58,16,1.0,-9177134.46491482,5299810.054999683
129.0,3,1.0,1.0,1.0,2,2.25,36,48.0,-9177351.584577387,5299577.955325832
135.0,2,1.0,1.0,1.0,2,2.43,33,2.0,-9177012.024261495,5300023.108151523
150.0,2,1.0,1.0,1.0,2,1.53,19,1.0,-9177138.068478923,5299883.656486331
139.0,3,1.0,1.0,1.0,2,1.3,20,48.0,-9177355.132797012,5299687.77290379
110.0,2,0.0,2.0,1.0,1,2.48,54,1.0,-9177135.801483272,5300386.894374205
179.0,6,2.0,3.0,1.0,4,4.63,57,1.0,-9177354.220493069,5300132.565208866
120.0,3,0.0,2.0,1.0,1,0.25,1,2.0,-9177107.740795365,5299991.795942125
245.0,6,2.0,3.0,2.0,4,0.58,18,4.0,-9177395.956449015,5300134.023480454
150.0,3,1.0,1.0,1.0,3,0.31,2,1.0,-9177117.60802612,5300025.096484733
105.0,2,1.0,1.0,1.0,1,1.58,3,4.0,-9177008.78492991,5299919.753010721
209.0,3,1.0,1.0,1.0,2,2.39,16,48.0,-9177286.87068753,5300345.262300297
145.0,4,0.0,2.0,1.0,2,1.85,11,1.0,-9176701.089973189,5299625.300161818
115.0,2,0.0,1.0,1.0,0,0.18,2,2.0,-9176796.049971009,5299562.467561661
89.0,2,1.0,1.0,1.0,2,1.11,3,3.0,-9176549.418970112,5299322.40010608
65.0,3,0.0,1.0,1.0,2,4.62,14,1.0,-9176871.852937493,5299375.088897547
165.0,6,3.0,3.0,1.0,2,1.26,5,2.0,-9176727.943850445,5299196.638823757
180.0,4,1.0,1.0,1.0,2,3.31,16,2.0,-9176764.574168092,5299420.689986276
140.0,2,1.0,1.0,1.0,1,0.33,1,1.0,-9176608.943091203,5299367.801695815
100.0,2,0.0,1.0,1.0,1,1.59,7,1.0,-9176698.789222203,5299492.368626906
179.0,4,2.0,2.0,1.5,2,0.16,2,1.0,-9176655.649871904,5299425.172128722
